record_id,question,year,responses_numeric,responses_character
468,q1,2022,2,NA
468,q1,2023,2,NA
468,q1,2024,1,NA
468,q2,2022,43.5,NA
468,q2,2023,85.2,NA
468,q2,2024,38.5,NA
468,q3,2022,2,NA
468,q3,2023,-2,NA
468,q3,2024,-2,NA
469,q1,2022,1,NA
469,q1,2023,3,NA
469,q1,2024,1,NA
469,q2,2022,68.2,NA
469,q2,2023,5.9,NA
469,q2,2024,13.1,NA
469,q3,2022,1,NA
469,q3,2023,2,NA
469,q3,2024,2,NA
470,q1,2022,0,NA
470,q1,2023,1,NA
470,q1,2024,0,NA
470,q2,2022,41.2,NA
470,q2,2023,36,NA
470,q2,2024,11.7,NA
470,q3,2022,2,NA
470,q3,2023,0,NA
470,q3,2024,0,NA
471,q1,2022,2,NA
471,q1,2023,0,NA
471,q1,2024,0,NA
471,q2,2022,38.9,NA
471,q2,2023,14.8,NA
471,q2,2024,29.8,NA
471,q3,2022,0,NA
471,q3,2023,2,NA
471,q3,2024,1,NA
472,q1,2022,1,NA
472,q1,2023,3,NA
472,q1,2024,2,NA
472,q2,2022,85.5,NA
472,q2,2023,5.8,NA
472,q2,2024,41.4,NA
472,q3,2022,2,NA
472,q3,2023,2,NA
472,q3,2024,0,NA
473,q1,2022,3,NA
473,q1,2023,1,NA
473,q1,2024,3,NA
473,q2,2022,40.8,NA
473,q2,2023,79.2,NA
473,q2,2024,20.6,NA
473,q3,2022,-1,NA
473,q3,2023,0,NA
473,q3,2024,-2,NA
474,q1,2022,2,NA
474,q1,2023,0,NA
474,q1,2024,3,NA
474,q2,2022,72.8,NA
474,q2,2023,8.8,NA
474,q2,2024,35.9,NA
474,q3,2022,1,NA
474,q3,2023,1,NA
474,q3,2024,0,NA
475,q1,2022,2,NA
475,q1,2023,3,NA
475,q1,2024,3,NA
475,q2,2022,94.9,NA
475,q2,2023,93.9,NA
475,q2,2024,16.2,NA
475,q3,2022,1,NA
475,q3,2023,0,NA
475,q3,2024,1,NA
476,q1,2022,0,NA
476,q1,2023,1,NA
476,q1,2024,3,NA
476,q2,2022,99.3,NA
476,q2,2023,80.2,NA
476,q2,2024,16.4,NA
476,q3,2022,0,NA
476,q3,2023,0,NA
476,q3,2024,2,NA
477,q1,2022,2,NA
477,q1,2023,0,NA
477,q1,2024,2,NA
477,q2,2022,36.2,NA
477,q2,2023,12.1,NA
477,q2,2024,14.4,NA
477,q3,2022,-2,NA
477,q3,2023,1,NA
477,q3,2024,2,NA
478,q1,2022,1,NA
478,q1,2023,3,NA
478,q1,2024,0,NA
478,q2,2022,1.7,NA
478,q2,2023,91.3,NA
478,q2,2024,4.4,NA
478,q3,2022,0,NA
478,q3,2023,-1,NA
478,q3,2024,-2,NA
479,q1,2022,2,NA
479,q1,2023,1,NA
479,q1,2024,1,NA
479,q2,2022,80.4,NA
479,q2,2023,97.1,NA
479,q2,2024,66.5,NA
479,q3,2022,0,NA
479,q3,2023,-1,NA
479,q3,2024,-1,NA
480,q1,2022,0,NA
480,q1,2023,3,NA
480,q1,2024,3,NA
480,q2,2022,66.2,NA
480,q2,2023,91.1,NA
480,q2,2024,87.7,NA
480,q3,2022,-1,NA
480,q3,2023,2,NA
480,q3,2024,-1,NA
481,q1,2022,2,NA
481,q1,2023,3,NA
481,q1,2024,0,NA
481,q2,2022,90.3,NA
481,q2,2023,4.4,NA
481,q2,2024,46.7,NA
481,q3,2022,2,NA
481,q3,2023,0,NA
481,q3,2024,-1,NA
482,q1,2022,1,NA
482,q1,2023,3,NA
482,q1,2024,0,NA
482,q2,2022,13.9,NA
482,q2,2023,11.4,NA
482,q2,2024,4.4,NA
482,q3,2022,0,NA
482,q3,2023,2,NA
482,q3,2024,-1,NA
483,q1,2022,1,NA
483,q1,2023,3,NA
483,q1,2024,0,NA
483,q2,2022,76.5,NA
483,q2,2023,55.6,NA
483,q2,2024,12.3,NA
483,q3,2022,-2,NA
483,q3,2023,1,NA
483,q3,2024,-1,NA
484,q1,2022,2,NA
484,q1,2023,2,NA
484,q1,2024,3,NA
484,q2,2022,7.2,NA
484,q2,2023,13.9,NA
484,q2,2024,81.4,NA
484,q3,2022,2,NA
484,q3,2023,2,NA
484,q3,2024,-2,NA
485,q1,2022,2,NA
485,q1,2023,1,NA
485,q1,2024,1,NA
485,q2,2022,52.5,NA
485,q2,2023,87.2,NA
485,q2,2024,50.3,NA
485,q3,2022,-1,NA
485,q3,2023,2,NA
485,q3,2024,-2,NA
486,q1,2022,3,NA
486,q1,2023,3,NA
486,q1,2024,0,NA
486,q2,2022,95.8,NA
486,q2,2023,53.4,NA
486,q2,2024,17.9,NA
486,q3,2022,-1,NA
486,q3,2023,-1,NA
486,q3,2024,0,NA
487,q1,2022,0,NA
487,q1,2023,1,NA
487,q1,2024,1,NA
487,q2,2022,54.1,NA
487,q2,2023,80,NA
487,q2,2024,79.1,NA
487,q3,2022,2,NA
487,q3,2023,-1,NA
487,q3,2024,1,NA
488,q1,2022,2,NA
488,q1,2023,1,NA
488,q1,2024,1,NA
488,q2,2022,44.1,NA
488,q2,2023,60.6,NA
488,q2,2024,10.2,NA
488,q3,2022,0,NA
488,q3,2023,-2,NA
488,q3,2024,0,NA
489,q1,2022,1,NA
489,q1,2023,1,NA
489,q1,2024,1,NA
489,q2,2022,11.7,NA
489,q2,2023,25.1,NA
489,q2,2024,90.4,NA
489,q3,2022,-1,NA
489,q3,2023,-1,NA
489,q3,2024,-2,NA
490,q1,2022,0,NA
490,q1,2023,2,NA
490,q1,2024,2,NA
490,q2,2022,92,NA
490,q2,2023,83.7,NA
490,q2,2024,94.6,NA
490,q3,2022,-1,NA
490,q3,2023,1,NA
490,q3,2024,2,NA
491,q1,2022,1,NA
491,q1,2023,0,NA
491,q1,2024,2,NA
491,q2,2022,60,NA
491,q2,2023,73.4,NA
491,q2,2024,25.6,NA
491,q3,2022,-1,NA
491,q3,2023,-2,NA
491,q3,2024,2,NA
492,q1,2022,0,NA
492,q1,2023,0,NA
492,q1,2024,0,NA
492,q2,2022,67.3,NA
492,q2,2023,84.5,NA
492,q2,2024,69.2,NA
492,q3,2022,0,NA
492,q3,2023,0,NA
492,q3,2024,-1,NA
493,q1,2022,1,NA
493,q1,2023,1,NA
493,q1,2024,3,NA
493,q2,2022,6.8,NA
493,q2,2023,93.8,NA
493,q2,2024,29.6,NA
493,q3,2022,2,NA
493,q3,2023,1,NA
493,q3,2024,-1,NA
494,q1,2022,3,NA
494,q1,2023,2,NA
494,q1,2024,1,NA
494,q2,2022,73.8,NA
494,q2,2023,15.9,NA
494,q2,2024,95,NA
494,q3,2022,0,NA
494,q3,2023,-2,NA
494,q3,2024,-2,NA
495,q1,2022,1,NA
495,q1,2023,0,NA
495,q1,2024,1,NA
495,q2,2022,91.1,NA
495,q2,2023,26.8,NA
495,q2,2024,17.8,NA
495,q3,2022,1,NA
495,q3,2023,0,NA
495,q3,2024,0,NA
496,q1,2022,0,NA
496,q1,2023,1,NA
496,q1,2024,2,NA
496,q2,2022,48.1,NA
496,q2,2023,50.1,NA
496,q2,2024,18.5,NA
496,q3,2022,-1,NA
496,q3,2023,-1,NA
496,q3,2024,-2,NA
497,q1,2022,0,NA
497,q1,2023,1,NA
497,q1,2024,0,NA
497,q2,2022,92,NA
497,q2,2023,98.5,NA
497,q2,2024,26.3,NA
497,q3,2022,0,NA
497,q3,2023,-1,NA
497,q3,2024,0,NA
498,q1,2022,0,NA
498,q1,2023,3,NA
498,q1,2024,2,NA
498,q2,2022,11.7,NA
498,q2,2023,99.8,NA
498,q2,2024,88.1,NA
498,q3,2022,-2,NA
498,q3,2023,-1,NA
498,q3,2024,0,NA
499,q1,2022,1,NA
499,q1,2023,0,NA
499,q1,2024,0,NA
499,q2,2022,10.1,NA
499,q2,2023,45.9,NA
499,q2,2024,98,NA
499,q3,2022,2,NA
499,q3,2023,-2,NA
499,q3,2024,-2,NA
500,q1,2022,1,NA
500,q1,2023,0,NA
500,q1,2024,3,NA
500,q2,2022,74.2,NA
500,q2,2023,63,NA
500,q2,2024,24.3,NA
500,q3,2022,-2,NA
500,q3,2023,0,NA
500,q3,2024,1,NA
1,q4,2022,NA,"The program was fine, but I didn’t feel fully engaged. More group work could help with that."
1,q4_coded,2022,NA,Neutral
1,q4_improvements,2022,NA,Interactivity
1,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
1,q4_coded,2023,NA,Engagement
1,q4_improvements,2023,NA,Interactivity
1,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
1,q4_coded,2024,NA,Positive
1,q4_improvements,2024,NA,NA
2,q4,2022,NA,It’s an OK program. More opportunities for feedback would have been helpful.
2,q4_coded,2022,NA,Positive
2,q4_improvements,2022,NA,Feedback
2,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
2,q4_coded,2023,NA,Neutral
2,q4_improvements,2023,NA,NA
2,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
2,q4_coded,2024,NA,Positive
2,q4_improvements,2024,NA,NA
3,q4,2022,NA,It was an average program. It could have been more engaging with some additional activities.
3,q4_coded,2022,NA,Engagement
3,q4_improvements,2022,NA,NA
3,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
3,q4_coded,2023,NA,Improvement
3,q4_improvements,2023,NA,Feedback
3,q4,2024,NA,"I feel like the program was perfect. It covered everything I needed, and the structure was flawless."
3,q4_coded,2024,NA,Neutral
3,q4_improvements,2024,NA,NA
4,q4,2022,NA,"The program was fine, but I didn’t feel it was that engaging. More activities would be helpful."
4,q4_coded,2022,NA,Positive
4,q4_improvements,2022,NA,NA
4,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
4,q4_coded,2023,NA,Positive
4,q4_improvements,2023,NA,Pacing
4,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
4,q4_coded,2024,NA,Improvement
4,q4_improvements,2024,NA,NA
5,q4,2022,NA,"It’s OK, but I feel like I needed more time to fully absorb the content."
5,q4_coded,2022,NA,Neutral
5,q4_improvements,2022,NA,Content Depth
5,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
5,q4_coded,2023,NA,Positive
5,q4_improvements,2023,NA,NA
5,q4,2024,NA,"The program was spot-on. I felt like all my learning needs were met, and I feel prepared to apply the material."
5,q4_coded,2024,NA,Neutral
5,q4_improvements,2024,NA,NA
6,q4,2022,NA,"The program was good, but it would be even better with more interactive sessions and group discussions."
6,q4_coded,2022,NA,Improvement
6,q4_improvements,2022,NA,Interactivity
6,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
6,q4_coded,2023,NA,Engagement
6,q4_improvements,2023,NA,Interactivity
6,q4,2024,NA,"I had an excellent experience. The program was engaging, informative, and provided everything I needed to succeed."
6,q4_coded,2024,NA,Engagement
6,q4_improvements,2024,NA,NA
7,q4,2022,NA,"The content was helpful, but I think it could have been better organized with a clearer structure."
7,q4_coded,2022,NA,Positive
7,q4_improvements,2022,NA,Content Depth
7,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
7,q4_coded,2023,NA,Positive
7,q4_improvements,2023,NA,Content Depth
7,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
7,q4_coded,2024,NA,Positive
7,q4_improvements,2024,NA,NA
8,q4,2022,NA,"It wasn’t exactly what I expected, but it’s OK. More engaging activities would have been helpful."
8,q4_coded,2022,NA,Positive
8,q4_improvements,2022,NA,NA
8,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
8,q4_coded,2023,NA,Neutral
8,q4_improvements,2023,NA,NA
8,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
8,q4_coded,2024,NA,Neutral
8,q4_improvements,2024,NA,NA
9,q4,2022,NA,"The program was OK, but I think the content was a bit repetitive. A more diverse range of topics would be great."
9,q4_coded,2022,NA,Neutral
9,q4_improvements,2022,NA,Content Depth
9,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
9,q4_coded,2023,NA,Positive
9,q4_improvements,2023,NA,Interactivity
9,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
9,q4_coded,2024,NA,Improvement
9,q4_improvements,2024,NA,NA
10,q4,2022,NA,"It was decent, but it wasn’t very engaging. More interactive workshops would be appreciated."
10,q4_coded,2022,NA,Engagement
10,q4_improvements,2022,NA,Interactivity
10,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
10,q4_coded,2023,NA,Positive
10,q4_improvements,2023,NA,Pacing
10,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
10,q4_coded,2024,NA,Positive
10,q4_improvements,2024,NA,NA
11,q4,2022,NA,"It was an OK program. Some of the topics could use more detailed explanations, though."
11,q4_coded,2022,NA,Neutral
11,q4_improvements,2022,NA,NA
11,q4,2023,NA,"I enjoyed the program, but I felt some sections were rushed and could use more time for explanation."
11,q4_coded,2023,NA,Neutral
11,q4_improvements,2023,NA,Pacing
11,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
11,q4_coded,2024,NA,Positive
11,q4_improvements,2024,NA,NA
12,q4,2022,NA,"The program was fine, but I think more interactive exercises could help with better engagement."
12,q4_coded,2022,NA,Improvement
12,q4_improvements,2022,NA,Interactivity
12,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
12,q4_coded,2023,NA,Positive
12,q4_improvements,2023,NA,Pacing
12,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
12,q4_coded,2024,NA,Neutral
12,q4_improvements,2024,NA,NA
13,q4,2022,NA,"I liked the program, but some areas need more in-depth coverage, especially on the more advanced topics."
13,q4_coded,2022,NA,Neutral
13,q4_improvements,2022,NA,Content Depth
13,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
13,q4_coded,2023,NA,Positive
13,q4_improvements,2023,NA,NA
13,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
13,q4_coded,2024,NA,Neutral
13,q4_improvements,2024,NA,NA
14,q4,2022,NA,"The program was OK, but I didn’t feel that it addressed my specific needs."
14,q4_coded,2022,NA,Neutral
14,q4_improvements,2022,NA,NA
14,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
14,q4_coded,2023,NA,Positive
14,q4_improvements,2023,NA,NA
14,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
14,q4_coded,2024,NA,Neutral
14,q4_improvements,2024,NA,NA
15,q4,2022,NA,"The content was helpful, but I think it could have been better organized with a clearer structure."
15,q4_coded,2022,NA,Positive
15,q4_improvements,2022,NA,Content Depth
15,q4,2023,NA,"The program was excellent overall, but a few more hands-on activities would make it even more effective."
15,q4_coded,2023,NA,Neutral
15,q4_improvements,2023,NA,Interactivity
15,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
15,q4_coded,2024,NA,Positive
15,q4_improvements,2024,NA,NA
16,q4,2022,NA,"It’s an OK program, but I think the content could be more tailored to different learning styles."
16,q4_coded,2022,NA,Neutral
16,q4_improvements,2022,NA,Content Depth
16,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
16,q4_coded,2023,NA,Positive
16,q4_improvements,2023,NA,Content Depth
16,q4,2024,NA,"I found the program extremely helpful. It exceeded my expectations, and I feel confident in the material."
16,q4_coded,2024,NA,Positive
16,q4_improvements,2024,NA,NA
17,q4,2022,NA,It was an average experience. The program could have been more engaging and better organized.
17,q4_coded,2022,NA,Improvement
17,q4_improvements,2022,NA,NA
17,q4,2023,NA,It was a good program. A more interactive approach would help keep participants engaged longer.
17,q4_coded,2023,NA,Engagement
17,q4_improvements,2023,NA,Interactivity
17,q4,2024,NA,"It was an excellent program. The content was delivered perfectly, and everything was well-paced and engaging."
17,q4_coded,2024,NA,Engagement
17,q4_improvements,2024,NA,Content Depth
18,q4,2022,NA,"The content was useful, but I think the program would benefit from more examples and case studies."
18,q4_coded,2022,NA,Positive
18,q4_improvements,2022,NA,Content Depth
18,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
18,q4_coded,2023,NA,Positive
18,q4_improvements,2023,NA,Content Depth
18,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
18,q4_coded,2024,NA,Positive
18,q4_improvements,2024,NA,NA
19,q4,2022,NA,It was an average experience. The program could have been more engaging and better organized.
19,q4_coded,2022,NA,Improvement
19,q4_improvements,2022,NA,NA
19,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
19,q4_coded,2023,NA,Positive
19,q4_improvements,2023,NA,NA
19,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
19,q4_coded,2024,NA,Neutral
19,q4_improvements,2024,NA,NA
20,q4,2022,NA,"It could be more engaging and less lecture-based. Otherwise, it was an OK program."
20,q4_coded,2022,NA,Engagement
20,q4_improvements,2022,NA,NA
20,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
20,q4_coded,2023,NA,Neutral
20,q4_improvements,2023,NA,NA
20,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
20,q4_coded,2024,NA,Positive
20,q4_improvements,2024,NA,NA
21,q4,2022,NA,"I’m not sure if I found it helpful, but it wasn’t terrible. I think more real-world application would make it better."
21,q4_coded,2022,NA,Positive
21,q4_improvements,2022,NA,Real-World Examples
21,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
21,q4_coded,2023,NA,Positive
21,q4_improvements,2023,NA,NA
21,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
21,q4_coded,2024,NA,Neutral
21,q4_improvements,2024,NA,NA
22,q4,2022,NA,"It’s OK, but I feel like I needed more time to fully absorb the content."
22,q4_coded,2022,NA,Neutral
22,q4_improvements,2022,NA,Content Depth
22,q4,2023,NA,The program was fantastic. Some slight improvements in pacing and content depth would make it even better.
22,q4_coded,2023,NA,Positive
22,q4_improvements,2023,NA,Content Depth
22,q4,2024,NA,"I feel like the program was perfect. It covered everything I needed, and the structure was flawless."
22,q4_coded,2024,NA,Neutral
22,q4_improvements,2024,NA,NA
23,q4,2022,NA,"It was fine overall, but I feel it lacked more interactive elements to make it more engaging."
23,q4_coded,2022,NA,Engagement
23,q4_improvements,2022,NA,Interactivity
23,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
23,q4_coded,2023,NA,Positive
23,q4_improvements,2023,NA,Interactivity
23,q4,2024,NA,"I feel like the program was perfect. It covered everything I needed, and the structure was flawless."
23,q4_coded,2024,NA,Neutral
23,q4_improvements,2024,NA,NA
24,q4,2022,NA,"It’s OK, but I think it would be better if the pace was slowed down and more time was given to practice."
24,q4_coded,2022,NA,Improvement
24,q4_improvements,2022,NA,Pacing
24,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
24,q4_coded,2023,NA,Positive
24,q4_improvements,2023,NA,Interactivity
24,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
24,q4_coded,2024,NA,Neutral
24,q4_improvements,2024,NA,NA
25,q4,2022,NA,"The content was decent, but it could use more depth. Overall, the program is OK for what it is."
25,q4_coded,2022,NA,Neutral
25,q4_improvements,2022,NA,Content Depth
25,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
25,q4_coded,2023,NA,Positive
25,q4_improvements,2023,NA,Content Depth
25,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
25,q4_coded,2024,NA,Neutral
25,q4_improvements,2024,NA,NA
26,q4,2022,NA,"The program was fine, but I think more interactive exercises could help with better engagement."
26,q4_coded,2022,NA,Improvement
26,q4_improvements,2022,NA,Interactivity
26,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
26,q4_coded,2023,NA,Positive
26,q4_improvements,2023,NA,Interactivity
26,q4,2024,NA,The program was fantastic. I feel it met all my learning needs and was incredibly informative.
26,q4_coded,2024,NA,Positive
26,q4_improvements,2024,NA,NA
27,q4,2022,NA,"I feel like the program was OK overall, but it needs more depth in certain areas."
27,q4_coded,2022,NA,Neutral
27,q4_improvements,2022,NA,Content Depth
27,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
27,q4_coded,2023,NA,Positive
27,q4_improvements,2023,NA,NA
27,q4,2024,NA,"The program was spot-on. I felt like all my learning needs were met, and I feel prepared to apply the material."
27,q4_coded,2024,NA,Neutral
27,q4_improvements,2024,NA,NA
28,q4,2022,NA,"The program was OK, but I would have liked more practical demonstrations of the concepts."
28,q4_coded,2022,NA,Neutral
28,q4_improvements,2022,NA,NA
28,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
28,q4_coded,2023,NA,Positive
28,q4_improvements,2023,NA,Interactivity
28,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
28,q4_coded,2024,NA,Neutral
28,q4_improvements,2024,NA,NA
29,q4,2022,NA,"It could use some adjustments. Some sections were very helpful, but others felt like a waste of time."
29,q4_coded,2022,NA,Positive
29,q4_improvements,2022,NA,Pacing
29,q4,2023,NA,"The program was solid, though I would have liked more feedback during the process to gauge my progress."
29,q4_coded,2023,NA,Neutral
29,q4_improvements,2023,NA,Feedback
29,q4,2024,NA,"It was an excellent program. The content was delivered perfectly, and everything was well-paced and engaging."
29,q4_coded,2024,NA,Engagement
29,q4_improvements,2024,NA,Content Depth
30,q4,2022,NA,"The content was helpful, but I think it could have been better organized with a clearer structure."
30,q4_coded,2022,NA,Positive
30,q4_improvements,2022,NA,Content Depth
30,q4,2023,NA,"I found the program to be very informative, but the pace was a bit quick. More time for questions would help."
30,q4_coded,2023,NA,Neutral
30,q4_improvements,2023,NA,Pacing
30,q4,2024,NA,"It was an excellent program. The content was delivered perfectly, and everything was well-paced and engaging."
30,q4_coded,2024,NA,Engagement
30,q4_improvements,2024,NA,Content Depth
31,q4,2022,NA,"It wasn’t exactly what I expected, but it’s OK. More engaging activities would have been helpful."
31,q4_coded,2022,NA,Positive
31,q4_improvements,2022,NA,NA
31,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
31,q4_coded,2023,NA,Positive
31,q4_improvements,2023,NA,NA
31,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
31,q4_coded,2024,NA,Positive
31,q4_improvements,2024,NA,NA
32,q4,2022,NA,"It could use some adjustments. Some sections were very helpful, but others felt like a waste of time."
32,q4_coded,2022,NA,Positive
32,q4_improvements,2022,NA,Pacing
32,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
32,q4_coded,2023,NA,Positive
32,q4_improvements,2023,NA,Interactivity
32,q4,2024,NA,I can't think of anything that could have been improved. The program was comprehensive and engaging.
32,q4_coded,2024,NA,Improvement
32,q4_improvements,2024,NA,NA
33,q4,2022,NA,"I liked the overall structure, but I felt it could have gone deeper into certain topics."
33,q4_coded,2022,NA,Neutral
33,q4_improvements,2022,NA,NA
33,q4,2023,NA,"It was a great experience overall. The content was engaging, but a bit more depth on certain topics could be helpful."
33,q4_coded,2023,NA,Positive
33,q4_improvements,2023,NA,Content Depth
33,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
33,q4_coded,2024,NA,Positive
33,q4_improvements,2024,NA,NA
34,q4,2022,NA,"It was decent, but it wasn’t very engaging. More interactive workshops would be appreciated."
34,q4_coded,2022,NA,Engagement
34,q4_improvements,2022,NA,Interactivity
34,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
34,q4_coded,2023,NA,Neutral
34,q4_improvements,2023,NA,NA
34,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
34,q4_coded,2024,NA,Positive
34,q4_improvements,2024,NA,NA
35,q4,2022,NA,"It was OK, but I think it could be better with clearer examples and more detailed instructions."
35,q4_coded,2022,NA,Improvement
35,q4_improvements,2022,NA,Content Depth
35,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
35,q4_coded,2023,NA,Neutral
35,q4_improvements,2023,NA,NA
35,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
35,q4_coded,2024,NA,Neutral
35,q4_improvements,2024,NA,Content Depth
36,q4,2022,NA,"It was a decent program, but it could have been a lot better with more activities and fewer lectures."
36,q4_coded,2022,NA,Improvement
36,q4_improvements,2022,NA,NA
36,q4,2023,NA,"The program was solid, though I would have liked more feedback during the process to gauge my progress."
36,q4_coded,2023,NA,Neutral
36,q4_improvements,2023,NA,Feedback
36,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
36,q4_coded,2024,NA,Engagement
36,q4_improvements,2024,NA,Content Depth
37,q4,2022,NA,"I didn't find the program all that helpful, but it wasn’t bad either. Some more detailed examples could have helped."
37,q4_coded,2022,NA,Positive
